sequence_id,dataset_source,sequence_length,start_timestamp,end_timestamp,sequence_duration_seconds,start_node_id,end_node_id,event_chain
SEQ_PRO_0641,Processed_Network_dataset,12,2019-04-26T05:27:18Z,2019-04-26T05:27:18Z,0.0,TND_PRO_005686,TND_PRO_005699,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0642,Processed_Network_dataset,12,2019-04-26T05:27:18Z,2019-04-26T05:27:18Z,0.0,TND_PRO_005701,TND_PRO_005679,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0643,Processed_Network_dataset,12,2019-04-26T05:27:18Z,2019-04-26T05:27:19Z,1.0,TND_PRO_005677,TND_PRO_005729,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1)
SEQ_PRO_0644,Processed_Network_dataset,12,2019-04-26T05:27:19Z,2019-04-26T05:27:19Z,0.0,TND_PRO_005740,TND_PRO_005721,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0645,Processed_Network_dataset,12,2019-04-26T05:27:19Z,2019-04-26T05:27:19Z,0.0,TND_PRO_005734,TND_PRO_005722,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0646,Processed_Network_dataset,12,2019-04-26T05:27:19Z,2019-04-26T05:27:19Z,0.0,TND_PRO_005716,TND_PRO_005728,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0647,Processed_Network_dataset,12,2019-04-26T17:54:05Z,2019-04-26T17:54:05Z,0.0,TND_PRO_005756,TND_PRO_005760,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0648,Processed_Network_dataset,12,2019-04-26T17:54:06Z,2019-04-26T17:54:06Z,0.0,TND_PRO_005793,TND_PRO_005778,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0649,Processed_Network_dataset,12,2019-04-26T17:54:06Z,2019-04-26T17:54:06Z,0.0,TND_PRO_005777,TND_PRO_005795,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0650,Processed_Network_dataset,12,2019-04-26T17:54:06Z,2019-04-26T17:54:06Z,0.0,TND_PRO_005798,TND_PRO_005790,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0651,Processed_Network_dataset,12,2019-04-26T17:54:06Z,2019-04-26T17:54:07Z,1.0,TND_PRO_005805,TND_PRO_005845,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0652,Processed_Network_dataset,12,2019-04-26T17:54:07Z,2019-04-26T17:54:07Z,0.0,TND_PRO_005809,TND_PRO_005823,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0653,Processed_Network_dataset,12,2019-04-26T17:54:07Z,2019-04-26T17:54:07Z,0.0,TND_PRO_005822,TND_PRO_005817,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0654,Processed_Network_dataset,12,2019-04-26T17:54:07Z,2019-04-26T17:54:07Z,0.0,TND_PRO_005842,TND_PRO_005828,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0655,Processed_Network_dataset,12,2019-04-26T17:54:07Z,2019-04-26T17:54:08Z,1.0,TND_PRO_005827,TND_PRO_005864,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0656,Processed_Network_dataset,12,2019-04-26T17:54:08Z,2019-04-26T17:54:08Z,0.0,TND_PRO_005865,TND_PRO_005880,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0657,Processed_Network_dataset,12,2019-04-26T17:54:08Z,2019-04-26T17:54:08Z,0.0,TND_PRO_005881,TND_PRO_005875,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0658,Processed_Network_dataset,12,2019-04-26T17:54:08Z,2019-04-26T17:54:09Z,1.0,TND_PRO_005874,TND_PRO_005900,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0659,Processed_Network_dataset,12,2019-04-26T17:54:09Z,2019-04-26T17:54:09Z,0.0,TND_PRO_005901,TND_PRO_005896,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0660,Processed_Network_dataset,12,2019-04-26T17:54:09Z,2019-04-26T17:54:10Z,1.0,TND_PRO_005905,TND_PRO_005939,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0661,Processed_Network_dataset,12,2019-04-26T17:54:10Z,2019-04-26T17:54:10Z,0.0,TND_PRO_005938,TND_PRO_005927,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0662,Processed_Network_dataset,12,2019-04-26T17:54:10Z,2019-04-26T17:54:10Z,0.0,TND_PRO_005926,TND_PRO_005955,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0663,Processed_Network_dataset,12,2019-04-26T17:54:10Z,2019-04-26T17:54:10Z,0.0,TND_PRO_005954,TND_PRO_005960,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0664,Processed_Network_dataset,12,2019-04-26T17:54:10Z,2019-04-26T17:54:11Z,1.0,TND_PRO_005945,TND_PRO_005979,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0665,Processed_Network_dataset,12,2019-04-26T17:54:11Z,2019-04-26T17:54:11Z,0.0,TND_PRO_005965,TND_PRO_005993,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0666,Processed_Network_dataset,12,2019-04-26T17:54:11Z,2019-04-26T17:54:11Z,0.0,TND_PRO_005996,TND_PRO_005988,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0667,Processed_Network_dataset,12,2019-04-26T17:54:11Z,2019-04-27T01:25:17Z,27066.0,TND_PRO_005989,TND_PRO_006251,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+451.1 min) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0668,Processed_Network_dataset,12,2019-04-27T01:25:17Z,2019-04-27T01:25:17Z,0.0,TND_PRO_006259,TND_PRO_006270,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (0) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0669,Processed_Network_dataset,12,2019-04-27T01:25:17Z,2019-04-27T01:25:17Z,0.0,TND_PRO_006263,TND_PRO_006272,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0670,Processed_Network_dataset,12,2019-04-27T01:25:18Z,2019-04-27T01:25:18Z,0.0,TND_PRO_006286,TND_PRO_006283,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0671,Processed_Network_dataset,12,2019-04-27T01:25:18Z,2019-04-27T01:25:19Z,1.0,TND_PRO_006290,TND_PRO_006299,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0672,Processed_Network_dataset,12,2019-04-27T01:25:19Z,2019-04-27T01:25:19Z,0.0,TND_PRO_006307,TND_PRO_006315,Source IP (1) -> (+0 ms) -> Source IP (0) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0673,Processed_Network_dataset,12,2019-04-27T01:25:19Z,2019-04-27T01:25:19Z,0.0,TND_PRO_006314,TND_PRO_006333,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0674,Processed_Network_dataset,12,2019-04-27T01:25:19Z,2019-04-27T01:25:20Z,1.0,TND_PRO_006334,TND_PRO_006367,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1)
SEQ_PRO_0675,Processed_Network_dataset,12,2019-04-27T01:25:20Z,2019-04-27T01:25:20Z,0.0,TND_PRO_006366,TND_PRO_006359,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0676,Processed_Network_dataset,12,2019-04-27T01:25:20Z,2019-04-27T01:25:20Z,0.0,TND_PRO_006363,TND_PRO_006351,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0677,Processed_Network_dataset,12,2019-04-27T01:25:20Z,2019-04-27T01:25:21Z,1.0,TND_PRO_006350,TND_PRO_006397,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0678,Processed_Network_dataset,12,2019-04-27T01:25:21Z,2019-04-27T01:25:21Z,0.0,TND_PRO_006394,TND_PRO_006407,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0679,Processed_Network_dataset,12,2019-04-27T01:25:21Z,2019-04-27T01:25:21Z,0.0,TND_PRO_006408,TND_PRO_006387,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0680,Processed_Network_dataset,12,2019-04-27T01:25:21Z,2019-04-27T01:25:21Z,0.0,TND_PRO_006388,TND_PRO_006372,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (0) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0681,Processed_Network_dataset,12,2019-04-27T01:25:21Z,2019-04-27T01:25:22Z,1.0,TND_PRO_006381,TND_PRO_006428,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0682,Processed_Network_dataset,12,2019-04-27T01:25:22Z,2019-04-27T01:25:22Z,0.0,TND_PRO_006425,TND_PRO_006432,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0683,Processed_Network_dataset,12,2019-04-27T01:25:22Z,2019-04-27T01:25:23Z,1.0,TND_PRO_006430,TND_PRO_006447,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0684,Processed_Network_dataset,12,2019-04-27T01:25:23Z,2019-04-27T01:25:23Z,0.0,TND_PRO_006448,TND_PRO_006469,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0685,Processed_Network_dataset,12,2019-04-27T01:25:23Z,2019-04-27T01:25:23Z,0.0,TND_PRO_006462,TND_PRO_006444,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0686,Processed_Network_dataset,12,2019-04-27T01:25:23Z,2019-04-27T01:25:24Z,1.0,TND_PRO_006441,TND_PRO_006499,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+1.00 s) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0687,Processed_Network_dataset,12,2019-04-27T01:25:24Z,2019-04-27T01:25:24Z,0.0,TND_PRO_006484,TND_PRO_006494,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
SEQ_PRO_0688,Processed_Network_dataset,12,2019-04-27T01:25:24Z,2019-04-27T07:57:43Z,23539.0,TND_PRO_006497,TND_PRO_006516,Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+392.3 min) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1) -> (+0 ms) -> Source IP (1)
