unique_id,node_type,original_dataset,properties,timestamp
TND_PRO_000117,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:23   "", ""fridge_temperature"": ""5.9"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000118,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:23   "", ""fridge_temperature"": ""4.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000119,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:23   "", ""fridge_temperature"": ""11.85"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000120,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:24   "", ""fridge_temperature"": ""13.55"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000121,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:24   "", ""fridge_temperature"": ""7.7"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000122,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:24   "", ""fridge_temperature"": ""8.8"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000123,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:24   "", ""fridge_temperature"": ""5.7"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000124,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:24   "", ""fridge_temperature"": ""8.95"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000125,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:24   "", ""fridge_temperature"": ""7.1"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000126,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:24   "", ""fridge_temperature"": ""8.25"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000127,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:25   "", ""fridge_temperature"": ""4.35"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000128,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:25   "", ""fridge_temperature"": ""7.85"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000129,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:25   "", ""fridge_temperature"": ""2.45"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000130,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:25   "", ""fridge_temperature"": ""5.8"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000131,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:25   "", ""fridge_temperature"": ""11.65"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000132,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:25   "", ""fridge_temperature"": ""1.9"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000133,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:25   "", ""fridge_temperature"": ""5.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000134,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:26   "", ""fridge_temperature"": ""13.1"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000135,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:26   "", ""fridge_temperature"": ""3.3"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000136,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:26   "", ""fridge_temperature"": ""12.85"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000137,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:26   "", ""fridge_temperature"": ""2.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000138,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:26   "", ""fridge_temperature"": ""11.55"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000139,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:26   "", ""fridge_temperature"": ""6.65"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000140,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:26   "", ""fridge_temperature"": ""5.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000141,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""9.65"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000142,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""1.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000143,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""5.3"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000144,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""13.55"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000145,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""2.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000146,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""6.2"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000147,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""9.55"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000148,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:27   "", ""fridge_temperature"": ""9.95"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000149,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""10.65"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000150,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""4.2"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000151,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""6.7"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000152,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""5.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000153,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""12.8"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000154,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""5.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000155,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""3.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000156,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:28   "", ""fridge_temperature"": ""5.3"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000157,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""9.25"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000158,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""10.65"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000159,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""4.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000160,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""2.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000161,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""4.35"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000162,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""1.75"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000163,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""3.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000164,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:29   "", ""fridge_temperature"": ""8.25"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000165,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""3.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000166,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""6.8"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000167,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""5.5"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000168,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""1.3"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000169,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""12.1"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000170,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""3.15"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000171,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""10.65"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000172,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:30   "", ""fridge_temperature"": ""5.15"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000173,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""7.1"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000174,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""12.0"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000175,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""5.3"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000176,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""8.95"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000177,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""12.1"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000178,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""9.7"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000179,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""13.25"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000180,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:31   "", ""fridge_temperature"": ""11.5"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000181,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""11.8"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000182,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""1.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000183,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""3.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000184,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""3.6"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000185,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""6.5"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000186,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""9.0"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000187,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""13.25"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000188,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""6.95"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000189,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:32   "", ""fridge_temperature"": ""2.9"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000190,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""13.7"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000191,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""6.5"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000192,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""8.55"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000193,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""6.7"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000194,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""6.85"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000195,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""12.85"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000196,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""11.8"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000197,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""4.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000198,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:33   "", ""fridge_temperature"": ""6.55"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000199,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""6.7"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000200,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""3.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000201,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""10.8"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000202,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""5.15"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000203,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""5.5"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000204,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""4.95"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000205,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""9.4"", ""temp_condition"": ""high "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000206,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""1.15"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000207,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:34   "", ""fridge_temperature"": ""1.0"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
TND_PRO_000208,Device,Processed_IoT_dataset,"{""date"": ""31-Mar-19"", ""time"": ""   12:37:35   "", ""fridge_temperature"": ""5.55"", ""temp_condition"": ""low "", ""label"": ""0"", ""type"": ""normal""}",31-Mar-19
