edge_id,source_node,destination_node,relationship_type,temporal_ordering,relationship_properties,timestamp,confidence,dataset_source
TEDG_043692,TND_PRO_005589,TND_PRO_005503,BEFORE,BEFORE,"{""event_order"": 4326, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4326, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043693,TND_PRO_005503,TND_PRO_005589,AFTER,AFTER,"{""event_order"": 4326, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4326, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043694,TND_PRO_005589,TND_PRO_005503,SAME_HOST,SAME_HOST,"{""event_order"": 4326, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4326, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043695,TND_PRO_005589,TND_PRO_005503,SAME_SESSION,SAME_SESSION,"{""event_order"": 4326, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4326, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043696,TND_PRO_005503,TND_PRO_005504,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4327, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4327, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043697,TND_PRO_005504,TND_PRO_005503,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4327, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4327, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043698,TND_PRO_005503,TND_PRO_005504,BEFORE,BEFORE,"{""event_order"": 4327, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4327, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043699,TND_PRO_005504,TND_PRO_005503,AFTER,AFTER,"{""event_order"": 4327, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4327, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043700,TND_PRO_005503,TND_PRO_005504,SAME_HOST,SAME_HOST,"{""event_order"": 4327, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4327, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043701,TND_PRO_005503,TND_PRO_005504,SAME_SESSION,SAME_SESSION,"{""event_order"": 4327, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4327, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043702,TND_PRO_005504,TND_PRO_005501,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4328, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4328, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043703,TND_PRO_005501,TND_PRO_005504,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4328, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4328, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043704,TND_PRO_005504,TND_PRO_005501,BEFORE,BEFORE,"{""event_order"": 4328, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4328, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043705,TND_PRO_005501,TND_PRO_005504,AFTER,AFTER,"{""event_order"": 4328, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4328, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043706,TND_PRO_005504,TND_PRO_005501,SAME_HOST,SAME_HOST,"{""event_order"": 4328, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4328, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043707,TND_PRO_005504,TND_PRO_005501,SAME_SESSION,SAME_SESSION,"{""event_order"": 4328, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4328, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043708,TND_PRO_005501,TND_PRO_005502,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4329, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4329, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043709,TND_PRO_005502,TND_PRO_005501,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4329, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4329, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043710,TND_PRO_005501,TND_PRO_005502,BEFORE,BEFORE,"{""event_order"": 4329, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4329, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043711,TND_PRO_005502,TND_PRO_005501,AFTER,AFTER,"{""event_order"": 4329, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4329, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043712,TND_PRO_005501,TND_PRO_005502,SAME_HOST,SAME_HOST,"{""event_order"": 4329, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4329, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043713,TND_PRO_005501,TND_PRO_005502,SAME_SESSION,SAME_SESSION,"{""event_order"": 4329, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4329, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043714,TND_PRO_005502,TND_PRO_005506,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4330, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4330, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043715,TND_PRO_005506,TND_PRO_005502,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4330, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4330, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043716,TND_PRO_005502,TND_PRO_005506,BEFORE,BEFORE,"{""event_order"": 4330, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4330, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043717,TND_PRO_005506,TND_PRO_005502,AFTER,AFTER,"{""event_order"": 4330, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4330, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043718,TND_PRO_005502,TND_PRO_005506,SAME_HOST,SAME_HOST,"{""event_order"": 4330, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4330, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043719,TND_PRO_005502,TND_PRO_005506,SAME_SESSION,SAME_SESSION,"{""event_order"": 4330, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4330, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043720,TND_PRO_005506,TND_PRO_005505,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4331, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4331, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043721,TND_PRO_005505,TND_PRO_005506,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4331, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4331, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043722,TND_PRO_005506,TND_PRO_005505,BEFORE,BEFORE,"{""event_order"": 4331, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4331, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043723,TND_PRO_005505,TND_PRO_005506,AFTER,AFTER,"{""event_order"": 4331, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4331, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043724,TND_PRO_005506,TND_PRO_005505,SAME_HOST,SAME_HOST,"{""event_order"": 4331, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4331, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043725,TND_PRO_005506,TND_PRO_005505,SAME_SESSION,SAME_SESSION,"{""event_order"": 4331, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4331, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043726,TND_PRO_005505,TND_PRO_005507,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4332, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4332, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043727,TND_PRO_005507,TND_PRO_005505,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4332, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4332, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043728,TND_PRO_005505,TND_PRO_005507,BEFORE,BEFORE,"{""event_order"": 4332, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4332, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043729,TND_PRO_005507,TND_PRO_005505,AFTER,AFTER,"{""event_order"": 4332, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4332, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043730,TND_PRO_005505,TND_PRO_005507,SAME_HOST,SAME_HOST,"{""event_order"": 4332, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4332, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043731,TND_PRO_005505,TND_PRO_005507,SAME_SESSION,SAME_SESSION,"{""event_order"": 4332, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4332, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043732,TND_PRO_005507,TND_PRO_005508,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4333, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4333, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043733,TND_PRO_005508,TND_PRO_005507,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4333, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4333, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043734,TND_PRO_005507,TND_PRO_005508,BEFORE,BEFORE,"{""event_order"": 4333, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4333, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043735,TND_PRO_005508,TND_PRO_005507,AFTER,AFTER,"{""event_order"": 4333, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4333, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043736,TND_PRO_005507,TND_PRO_005508,SAME_HOST,SAME_HOST,"{""event_order"": 4333, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4333, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043737,TND_PRO_005507,TND_PRO_005508,SAME_SESSION,SAME_SESSION,"{""event_order"": 4333, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4333, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043738,TND_PRO_005508,TND_PRO_005513,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4334, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4334, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043739,TND_PRO_005513,TND_PRO_005508,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4334, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4334, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043740,TND_PRO_005508,TND_PRO_005513,BEFORE,BEFORE,"{""event_order"": 4334, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4334, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043741,TND_PRO_005513,TND_PRO_005508,AFTER,AFTER,"{""event_order"": 4334, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4334, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043742,TND_PRO_005508,TND_PRO_005513,SAME_HOST,SAME_HOST,"{""event_order"": 4334, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4334, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043743,TND_PRO_005508,TND_PRO_005513,SAME_SESSION,SAME_SESSION,"{""event_order"": 4334, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4334, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043744,TND_PRO_005513,TND_PRO_005514,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4335, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4335, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043745,TND_PRO_005514,TND_PRO_005513,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4335, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4335, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043746,TND_PRO_005513,TND_PRO_005514,BEFORE,BEFORE,"{""event_order"": 4335, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4335, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043747,TND_PRO_005514,TND_PRO_005513,AFTER,AFTER,"{""event_order"": 4335, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4335, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043748,TND_PRO_005513,TND_PRO_005514,SAME_HOST,SAME_HOST,"{""event_order"": 4335, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4335, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043749,TND_PRO_005513,TND_PRO_005514,SAME_SESSION,SAME_SESSION,"{""event_order"": 4335, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4335, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043750,TND_PRO_005514,TND_PRO_005509,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4336, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4336, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043751,TND_PRO_005509,TND_PRO_005514,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4336, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4336, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043752,TND_PRO_005514,TND_PRO_005509,BEFORE,BEFORE,"{""event_order"": 4336, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4336, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043753,TND_PRO_005509,TND_PRO_005514,AFTER,AFTER,"{""event_order"": 4336, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4336, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043754,TND_PRO_005514,TND_PRO_005509,SAME_HOST,SAME_HOST,"{""event_order"": 4336, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4336, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043755,TND_PRO_005514,TND_PRO_005509,SAME_SESSION,SAME_SESSION,"{""event_order"": 4336, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4336, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043756,TND_PRO_005509,TND_PRO_005512,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4337, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4337, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043757,TND_PRO_005512,TND_PRO_005509,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4337, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4337, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043758,TND_PRO_005509,TND_PRO_005512,BEFORE,BEFORE,"{""event_order"": 4337, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4337, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043759,TND_PRO_005512,TND_PRO_005509,AFTER,AFTER,"{""event_order"": 4337, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4337, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043760,TND_PRO_005509,TND_PRO_005512,SAME_HOST,SAME_HOST,"{""event_order"": 4337, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4337, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043761,TND_PRO_005509,TND_PRO_005512,SAME_SESSION,SAME_SESSION,"{""event_order"": 4337, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4337, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043762,TND_PRO_005512,TND_PRO_005531,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4338, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4338, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043763,TND_PRO_005531,TND_PRO_005512,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4338, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4338, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043764,TND_PRO_005512,TND_PRO_005531,BEFORE,BEFORE,"{""event_order"": 4338, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4338, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043765,TND_PRO_005531,TND_PRO_005512,AFTER,AFTER,"{""event_order"": 4338, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4338, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043766,TND_PRO_005512,TND_PRO_005531,SAME_HOST,SAME_HOST,"{""event_order"": 4338, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4338, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043767,TND_PRO_005512,TND_PRO_005531,SAME_SESSION,SAME_SESSION,"{""event_order"": 4338, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4338, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
TEDG_043768,TND_PRO_005531,TND_PRO_005515,NEXT_EVENT,NEXT_EVENT,"{""event_order"": 4339, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4339, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043769,TND_PRO_005515,TND_PRO_005531,PREVIOUS_EVENT,PREVIOUS_EVENT,"{""event_order"": 4339, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4339, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.95,Processed_Network_dataset
TEDG_043770,TND_PRO_005531,TND_PRO_005515,BEFORE,BEFORE,"{""event_order"": 4339, ""relative_time_seconds"": 2058073.0, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": 2058073.0, ""sequence_position"": 4339, ""sequence_duration"": 2287209.0}",2019-04-26T05:27:11Z,0.9,Processed_Network_dataset
